BRANCH_ID,Account_No,Cutomer_ID,Started_Year,Started_Month,Current Credit Balance
CC25561,ACC465230846,THJN6CYD,2016,1,369911
CC25562,ACC465262663,YGTHBYDD,2017,4,593579
CC25563,ACC465324442,AUQRVVHD,2013,6,103778
CC25564,ACC465354406,NO4WQPLL,2014,10,20881
CC25565,ACC465355429,PBABSB2D,2015,9,710030
CC25566,ACC465413663,5FGRINIG,2016,9,49799
CC25567,ACC465416992,WVDUJXHT,2017,9,144894
CC25568,ACC465476582,HT4O9DMQ,2013,9,1922097
CC25569,ACC465563745,EQPCUXMR,2014,1,565611
CC25570,ACC465583504,36PXDHWH,2015,10,635265
CC25571,ACC465621353,2WCFYVSS,2016,8,220704
CC25572,ACC465645983,MNYBWZKZ,2017,10,270598
CC25573,ACC465719391,BPEF9AAV,2013,8,71516
CC25574,ACC46571983,EDXEHDHE,2014,9,311657
CC25575,ACC465725860,7SCRUYLV,2015,9,210140
CC25576,ACC465726407,YEN8BF6X,2016,9,147915
CC25577,ACC465757139,GKBLKMEE,2017,9,186447
CC25578,ACC46575818,LNPMZ2EX,2013,9,154166
CC25579,ACC465771682,BETVRIF9,2014,9,130283
CC25580,ACC465795877,EBICJTYI,2015,8,117135
CC25581,ACC465828498,8ZTRC7AM,2016,6,431319
CC25582,ACC465835303,F5G3J4EQ,2017,9,426094
CC25583,ACC465848500,ZXPHXJGD,2013,9,226613
CC25584,ACC465854293,NUC6RUFY,2014,9,226765
CC25585,ACC465868599,CK58UWXD,2015,9,322962
CC25586,ACC465884728,K23PRPYY,2016,9,470098
CC25587,ACC465895597,QZUK6AZ3,2017,8,1656895
CC25588,ACC465924884,H4W5L4ME,2013,8,269686
CC25589,ACC465968606,PBUCGMNE,2014,1,457824
CC25590,ACC465974582,4SAP8UJQ,2015,1,255759
CC25591,ACC466062458,4KQOHFUU,2016,6,336984
CC25592,ACC466064353,MSPN8ZXY,2017,6,235733
CC25593,ACC466076213,CHCDLWT2,2013,1,91162
CC25594,ACC466101035,FGM2XQSJ,2014,1,178885
CC25595,ACC46610172,JZDGFMFY,2015,4,1661455
CC25596,ACC466112638,UUGAZXYF,2016,6,126122
CC25597,ACC466126780,EB7EBCCZ,2017,6,321727
CC25598,ACC466163872,W6ZZ3W7U,2013,1,170354
CC25599,ACC466178783,J8Q4GRU9,2014,1,11704
CC25600,ACC466187689,PY252VC2,2015,4,249318
CC25601,ACC466195415,JGYW4GRB,2016,1,99598
CC25602,ACC466195956,2XVSSTGA,2017,4,291650
CC25603,ACC466210855,JBBB5CKI,2013,4,117021
CC25604,ACC466223261,HDKHUPSZ,2014,4,1001775
CC25605,ACC466223342,3UE2H3BV,2015,4,40337
CC25606,ACC466269348,ACKXHQRA,2016,6,349030
CC25607,ACC466283761,FQ2BEQG2,2017,1,479028
CC25608,ACC466285412,MIMOJXBP,2013,6,589627
CC25609,ACC46629187,UCJPAFJ8,2014,6,369322
CC25610,ACC4663240,EWDCMANY,2015,7,22990
CC25611,ACC466348006,DKHJU7SG,2016,7,441028
CC25612,ACC466351311,AKMPTDPK,2017,4,0
CC25613,ACC46635179,5WTXSBJA,2013,1,227297
CC25614,ACC466388402,YZHEL23C,2014,4,171399
CC25615,ACC466393057,SXJRESO2,2015,6,1163180
CC25616,ACC466433318,JIK7SCXG,2016,1,260395
CC25617,ACC466434631,EKRJCCGW,2017,4,139821
CC25618,ACC466465594,EZXQAVB6,2013,4,319048
CC25619,ACC466547841,RCEZ7EWM,2014,8,163609
CC25620,ACC466582613,UDRSPCHA,2015,1,298566
CC25621,ACC466594537,XTNNFZAL,2016,1,559930
CC25622,ACC466637618,FNCTVW6T,2017,1,80199
CC25623,ACC466666206,AVDQDBHE,2013,6,84531
CC25624,ACC466666698,D4QUIBJ9,2014,1,49818
CC25625,ACC466678560,IUU5AX3J,2015,6,139897
CC25626,ACC466686883,C9P4K7VB,2016,4,373160
CC25627,ACC466697181,ES8SGYGG,2017,4,109934
CC25628,ACC466716317,FU5DMEKJ,2013,1,156712
CC25629,ACC466717367,VZHGXKW9,2014,4,221749
CC25630,ACC466752574,HDB8WWAA,2015,9,463486
CC25631,ACC466767434,5UIKP3UG,2016,9,184737
CC25632,ACC466769500,UMV4OF5H,2017,9,90782
CC25633,ACC466774994,9IPVEL83,2013,9,115805
CC25634,ACC46680030,NWMKBFRV,2014,9,207062
CC25635,ACC466807587,MUDUI8GT,2015,9,607715
CC25636,ACC466808152,E4FCDA8G,2016,4,353514
CC25637,ACC466860134,TGFGRJFP,2017,4,130701
CC25638,ACC466860788,ETE9Y7CT,2013,4,93081
CC25639,ACC46686967,7LHTMQVS,2014,6,446842
CC25640,ACC466876582,6HGS2GUW,2015,6,170335
CC25641,ACC466892297,LHNOT2BV,2016,9,5244
CC25642,ACC46693005,JDH5HIPF,2017,9,284430
CC25643,ACC466977255,BKMC2KON,2013,6,528485
CC25644,ACC46699885,B4MUQEVZ,2014,9,449331
CC25645,ACC467023738,HOBNYDYS,2015,9,216334
CC25646,ACC467061793,WKQW7PXU,2016,9,227525
CC25647,ACC467117149,WBU9E2HA,2017,9,255873
CC25648,ACC467121490,48F7FJRJ,2013,9,21888
CC25649,ACC467160648,BEXNGU4Y,2014,9,723672
CC25650,ACC467172822,KNO8N43E,2015,9,638324
CC25651,ACC467201418,RUNGJESI,2016,9,161842
CC25652,ACC467235419,JOGTIYHB,2017,9,105317
CC25653,ACC4672589,7RTSK2DJ,2013,6,237861
CC25654,ACC467262573,KYXJSLXE,2014,1,159391
CC25655,ACC46727795,QYUXHVLA,2015,5,19437
CC25656,ACC467285519,AGCGCHTX,2016,1,620863
CC25657,ACC467285590,9FRH2QTU,2017,4,129181
CC25658,ACC46730162,XIGKXVKM,2013,4,592002
CC25659,ACC467312968,9LT7UKRO,2014,1,175750
CC25660,ACC467327338,73VAT9OX,2015,6,326230
CC25661,ACC467337413,PXTSDDJW,2016,4,207974
CC25662,ACC467339189,MNNGS2VH,2017,1,207974
CC25663,ACC467383840,GZ9CDEVX,2013,1,296153
CC25664,ACC467434946,7GZDGVEV,2014,4,2299874
CC25665,ACC46744520,LNJKNMXX,2015,6,119320
CC25666,ACC467453399,BUKIZ2FW,2016,1,201286
CC25667,ACC467467981,MTHOMIMX,2017,6,123519
CC25668,ACC467483384,6N266C2C,2013,1,90782
CC25669,ACC467509677,MHUCVBWC,2014,4,381976
CC25670,ACC467513862,G9PVOCMQ,2015,6,901075
CC25671,ACC467526243,ZHECTOYK,2016,1,254866
CC25672,ACC467538953,VKF6FBCB,2017,4,596980
CC25673,ACC467565214,DEEWXKVJ,2013,10,116356
CC25674,ACC467584347,NCBRVI8B,2014,10,183977
CC25675,ACC467599996,RSCZFDYJ,2015,8,167238
CC25676,ACC467605711,XNVFRNZW,2016,7,162583
CC25677,ACC467644944,LQL7KTZU,2017,4,136553
CC25678,ACC46765931,S4R4WCQT,2013,6,554040
CC25679,ACC467718224,EY4DT8HO,2014,4,0
CC25680,ACC46775840,9HDCXDYT,2015,1,110371
CC25681,ACC467827788,YTVEDKAB,2016,6,191919
CC25682,ACC467841593,B7NXRVR7,2017,6,258096
CC25683,ACC467848025,DVDH5TDS,2013,1,4102043
CC25684,ACC467879073,ENKFXROJ,2014,6,91447
CC25685,ACC467879232,MQDBZ9DB,2015,1,961723
CC25686,ACC467950859,FVWFTDQU,2016,10,241661
CC25687,ACC467955287,G6CWMO2D,2017,7,343102
CC25688,ACC467978971,RGMTKUP2,2013,9,250629
CC25689,ACC467986047,W9PQOWAY,2014,9,62757
CC25690,ACC467999217,FIAMUH9Y,2015,9,65075
CC25691,ACC468013467,ATRVZQUP,2016,9,819926
CC25692,ACC468035061,JUARETCN,2017,9,187511
CC25693,ACC468090403,9WNAYD7L,2013,9,425980
CC25694,ACC468174150,JPNNKCQT,2014,4,202103
CC25695,ACC468211664,UVYCHHIA,2015,4,1177791
CC25696,ACC468231989,ULPWJDQO,2016,4,624416
CC25697,ACC468239895,2YR5EB2F,2017,4,62054
CC25698,ACC468246312,ASX8EKDH,2013,1,684703
CC25699,ACC46828424,CFEVUDXV,2014,7,578835
CC25700,ACC468290479,6XUNHACK,2015,9,59413
CC25701,ACC468304208,DMZE9NPA,2016,8,152741
CC25702,ACC468324162,SWUU6JMD,2017,1,829369
CC25703,ACC468338359,5VOXEXPI,2013,9,361475
CC25704,ACC468362211,TLMJ6ZNK,2014,9,450395
CC25705,ACC468367720,GGDSQFUN,2015,9,248387
CC25706,ACC468375511,Y5YVRTYY,2016,9,337668
CC25707,ACC468385734,YPB6A6KJ,2017,9,256405
CC25708,ACC468418726,SYAGUABL,2013,10,361665
CC25709,ACC46842361,NRRDKHAX,2013,6,385111
CC25710,ACC468431278,PDNKRMJP,2014,4,234726
CC25711,ACC468434769,V7XHJKRS,2013,6,136116
CC25712,ACC468442034,ARQIH5MC,2014,1,445227
CC25713,ACC468532433,LERX5NKX,2015,4,539391
CC25714,ACC468540385,T2RZOWFB,2016,4,157149
CC25715,ACC468544311,AN4YQ7MT,2017,1,24434
CC25716,ACC468566658,9JCPPJTQ,2013,1,142462
CC25717,ACC468612980,NHBNMWZY,2014,1,123348
CC25718,ACC468619435,FZVLA5FM,2015,6,185288
CC25719,ACC468638499,Z4RVJMV4,2016,4,29241
CC25720,ACC468638572,JVDKHEXX,2017,4,289446
CC25721,ACC468685917,IWRAQ6VC,2013,1,101346
CC25722,ACC468698291,WCCUAKS2,2014,1,14459
CC25723,ACC468712732,TNBTUIMM,2015,4,19000
CC25724,ACC468784394,A8BVPTCY,2016,6,182229
CC25725,ACC468786849,TSBEJHPH,2017,8,170411
CC25726,ACC468791321,2IUYCEDS,2013,8,297749
CC25727,ACC468803312,UJRIHWA3,2014,10,210463
CC25728,ACC468813144,AJK6YCNB,2015,10,191197
CC25729,ACC468824916,LHMKAYN6,2016,10,470288
CC25730,ACC46885648,KG6BGXJY,2017,10,1142280
CC25731,ACC468864026,RMYSSBKW,2013,6,219830
CC25732,ACC468911814,OGIJWBRK,2014,4,268603
CC25733,ACC468915225,KFTNUR7V,2015,4,163609
CC25734,ACC468920121,4VASWAB3,2016,8,253517
CC25735,ACC468921371,NTFLQVBC,2017,1,174534
CC25736,ACC46892615,JBQFZHTL,2013,7,126103
CC25737,ACC468942578,ARWYFSB3,2014,4,120669
CC25738,ACC468956831,HDFSKKAF,2015,4,259293
CC25739,ACC468957421,KVRGQQCU,2016,1,203034
CC25740,ACC468959212,OKXWEVXP,2017,4,6384
CC25741,ACC468968559,4SVUSSJY,2013,6,225207
CC25742,ACC468981056,T8BRR9HN,2014,1,66880
CC25743,ACC468990846,O5N49MSU,2015,4,59185
CC25744,ACC468999780,URPZDUE4,2016,9,159486
CC25745,ACC469013090,5HLA2XHY,2017,9,62795
CC25746,ACC469028063,EBTTBJRT,2013,9,348042
CC25747,ACC469050744,LU9TOXA9,2014,9,313880
CC25748,ACC469069746,BU4TFTGO,2015,1,202882
CC25749,ACC469079259,DPY4YQNP,2016,4,2679
CC25750,ACC469090756,JWHOCPN4,2017,4,29032
CC25751,ACC469170948,DGFUE3ZB,2013,4,78052
CC25752,ACC469172969,RNBDRWYH,2014,10,184661
CC25753,ACC469180050,6P53YNS4,2015,8,112423
CC25754,ACC469236469,2NWJMJQB,2016,9,294272
CC25755,ACC469239358,BDAD32DR,2017,9,1444
CC25756,ACC469248278,6EZJTAQP,2013,9,327731
CC25757,ACC469249308,GMKOSIZB,2014,9,398145
CC25758,ACC46930268,WYUXDTGB,2015,9,379411
CC25759,ACC469320109,WSTTUGNA,2016,9,580469
CC25760,ACC469325655,5VQHI6PD,2017,9,72865
CC25761,ACC469326709,OPMZNK3X,2013,7,359138
CC25762,ACC469376256,TYIARLST,2014,9,29412
CC25763,ACC469384938,BEZ8MUJR,2015,10,1099625
CC25764,ACC469500774,PDCH45BO,2016,8,292125
CC25765,ACC469565147,K9JMYK2W,2017,4,128003
CC25766,ACC46959622,NEAKJEW2,2013,4,139023
CC25767,ACC469623087,KFN8LTKL,2014,6,55423
CC25768,ACC469625298,KLTYDKV7,2015,1,234669
CC25769,ACC469655534,JFUBIKFM,2016,1,111720
CC25770,ACC469672015,PJPFZLWR,2013,4,167637
CC25771,ACC469687625,NNU3Z3YP,2014,4,164711
CC25772,ACC46970392,BVRA2U3B,2015,6,150043
CC25773,ACC4697475,PYUQJGPS,2016,1,109193
CC25774,ACC469761805,EBJWDSHV,2017,6,1285540
CC25775,ACC469783453,C9ACR3ST,2013,1,67089
CC25776,ACC469791836,CDMVYRKC,2014,4,39653
CC25777,ACC469812324,7AMOPYTZ,2015,1,252320
CC25778,ACC469825133,GDTHZD92,2016,8,758119
CC25779,ACC46984442,FFGKZ6QD,2017,10,175332
CC25780,ACC469847658,NS3UF2RB,2013,7,525065
CC25781,ACC469847685,D9VK92YQ,2014,7,161310
CC25782,ACC469862646,P9JTJEWS,2015,7,106837
CC25783,ACC469888816,EJ9LQU4G,2016,8,92663
CC25784,ACC469889595,2ESE4ZRJ,2017,10,171456
CC25785,ACC469905439,PLVBAKT3,2013,7,65075
CC25786,ACC469914523,GGTY2TLG,2014,7,434131
CC25787,ACC469924952,QXWGWKXX,2015,1,152608
CC25788,ACC469927084,Z7RRX5CQ,2016,4,650560
CC25789,ACC469950982,HDBU2GBU,2017,6,196194
CC25790,ACC469978549,9ME4VEVP,2014,4,96482
CC25791,ACC470068799,MWASUYPD,2015,6,161120
CC25792,ACC470083554,NLEQJBDY,2016,9,329555
CC25793,ACC470102709,EAETI9ZR,2017,9,110599
CC25794,ACC470145381,Y5XMDXPY,2015,9,292258
CC25795,ACC470155830,YTMZJQCQ,2016,9,163628
CC25796,ACC470161353,UU5ITOSD,2017,9,3610
CC25797,ACC470178320,DCNVTNR8,2013,9,850459
CC25798,ACC470191604,4EMOZW8U,2014,4,273220
CC25799,ACC470192396,JWSZWQAP,2015,4,11191
CC25800,ACC470242340,SKMYMWAU,2016,4,105526
CC25801,ACC470244164,NPN5VKBF,2017,4,112119
CC25802,ACC470408069,BZNX4BKE,2013,10,259350
CC25803,ACC470429273,P85EDPCR,2014,7,287812
CC25804,ACC470435579,FUDTQGY6,2015,7,1855635
CC25805,ACC470447147,3CBVRZTD,2016,8,495406
CC25806,ACC470467395,J8EXP4RN,2017,9,505799
CC25807,ACC470477142,AOBTEJ9O,2013,10,580013
CC25808,ACC470526326,7KT5XFUY,2014,8,92568
CC25809,ACC47053174,N9RU6FQ7,2015,9,218576
CC25810,ACC470543318,BKIIHQVG,2016,9,139289
CC25811,ACC470570334,KNI5BTDZ,2017,9,3513518
CC25812,ACC470582652,BWHR7GYV,2013,9,178353
CC25813,ACC470638751,BDCWDT6B,2014,9,122702
CC25814,ACC470661625,XF9MEW3Q,2015,9,382527
CC25815,ACC470670281,LQQIGWLF,2016,9,107692
CC25816,ACC470672971,INJMJQK5,2017,9,97660
CC25817,ACC470695215,FMO8DZWW,2013,9,246145
CC25818,ACC470703676,EFKMZ8GB,2014,1,66652
CC25819,ACC470733063,KOJBI8ZD,2015,1,111568
CC25820,ACC470764599,SZAL3EZN,2016,6,99560
CC25821,ACC470800544,AQKWGYMZ,2017,4,227468
CC25822,ACC470849075,8M7IPIHY,2013,1,174401
CC25823,ACC470863872,QVUEPTHS,2014,6,332177
CC25824,ACC470864051,MPINV4NY,2015,4,302328
CC25825,ACC470912920,INQECMH8,2016,4,495292
CC25826,ACC470919348,R3K9JD45,2017,4,214681
CC25827,ACC470919551,3YCE6S2O,2014,6,96577
CC25828,ACC470924132,AEEJVKTU,2015,1,198018
CC25829,ACC470930183,HBJMKE9M,2016,6,189430
CC25830,ACC470956244,WAG8W69G,2017,4,263074
CC25831,ACC470980520,OUCDLKHD,2015,8,168017
CC25832,ACC471008908,JJZHHXZX,2016,10,72390
CC25833,ACC471035548,SRVX7DDU,2017,10,612370
CC25834,ACC471050046,NKSH4F5S,2013,10,63479
CC25835,ACC471088470,GZ2RM2MA,2014,10,101460
CC25836,ACC471147270,JFMNKMPG,2015,10,644651
CC25837,ACC471156395,RMJ3XTKR,2016,8,130986
CC25838,ACC471158665,EAFNQ2UY,2017,1,385396
CC25839,ACC471160775,AEJQAQX2,2014,4,141759
CC25840,ACC47116535,FSLQRMRF,2015,6,197885
CC25841,ACC471165629,MWFXQ5XF,2016,6,388360
CC25842,ACC471174347,HO3UCDXU,2017,10,141683
CC25843,ACC471176709,VYNGYBCE,2015,1,1151837
CC25844,ACC471208681,SC7Q92UV,2016,1,73188
CC25845,ACC47123040,DEZ3V9LE,2017,6,144153
CC25846,ACC471264553,DENCGYLG,2016,7,639065
CC25847,ACC471289419,4OBJQHDU,2017,4,206587
CC25848,ACC471335927,JWMA7FRZ,2014,4,775010
CC25849,ACC471377896,EEMPHXRF,2015,4,121182
CC25850,ACC47139196,BW4OUETD,2016,6,505818
CC25851,ACC471394357,JZGEAQET,2017,4,545281
CC25852,ACC471458194,BLHPYJZC,2013,6,145350
CC25853,ACC471460286,YYATNBBT,2014,1,27512
CC25854,ACC471472437,CEUGDNZ5,2015,9,331550
CC25855,ACC471512258,6TKBYRXK,2016,9,238298
CC25856,ACC471542324,94HZMRZR,2017,9,2052
CC25857,ACC471552551,BWXKM6TR,2013,9,51756
CC25858,ACC47156092,4K4UQCYS,2014,9,1236976
CC25859,ACC471575584,ILQTFZVK,2015,1,567226
CC25860,ACC471597341,YYNU9T82,2016,6,59356
CC25861,ACC471598355,ZDMMJBWJ,2017,4,166136
CC25862,ACC471604722,KSSGJR7J,2013,1,108946
CC25863,ACC471605192,LR5ZTMQV,2014,4,159448
CC25864,ACC471631520,6XGMLGJK,2015,8,840427
CC25865,ACC471633866,HF8G4XXZ,2016,8,264480
CC25866,ACC471638910,KEBUUY6X,2017,9,81453
CC25867,ACC471654341,ACXQWSIG,2013,9,1084919
CC25868,ACC471703735,TKKWPQQH,2014,7,564756
CC25869,ACC471764290,WULXGPXG,2015,9,74252
CC25870,ACC471774972,INGSZQXZ,2016,9,140923
CC25871,ACC471811506,QLFKCLGR,2017,9,332519
CC25872,ACC471830918,6MSUEVOP,2013,7,211394
CC25873,ACC471837125,2V3D5LMC,2014,10,120251
CC25874,ACC471871279,P6O5BTSN,2015,6,123101
CC25875,ACC471881499,BD9QU4LU,2016,1,468844
CC25876,ACC471882111,KZPGYVAV,2017,4,1426881
CC25877,ACC471897925,KTTQMSKW,2013,4,157016
CC25878,ACC471950285,AAOHCKZZ,2014,4,356592
CC25879,ACC471986588,NXC7BPEP,2015,1,253574
CC25880,ACC471991356,FF8TV8PF,2016,4,409944
CC25881,ACC471996371,CLSDPXBJ,2017,1,683753
CC25882,ACC472018428,XW32RWHN,2013,6,89015
CC25883,ACC472035206,9SOZFSFX,2014,6,64790
CC25884,ACC472036916,LG35A5CM,2015,1,416138
CC25885,ACC472043333,MCS5GNDF,2016,4,807424
CC25886,ACC472056896,NPBSPKFX,2017,10,211489
CC25887,ACC472110659,4JBSCNTW,2013,1,658445
CC25888,ACC472127002,6KV9CWRX,2014,4,198398
CC25889,ACC47220447,PJVFPGRJ,2015,7,530784
CC25890,ACC472233232,XGO8RXYK,2016,10,324197
CC25891,ACC472237385,DD3O7VIH,2017,8,215308
CC25892,ACC472315985,RI3SQ3ZG,2015,4,60990
CC25893,ACC472319597,PD4GZFKP,2016,1,192014
CC25894,ACC472346097,UXR3WNKC,2017,4,104614
CC25895,ACC472349711,PAGMHESC,2016,7,128554
CC25896,ACC472359525,BVPTMSMK,2017,4,210425
CC25897,ACC472412409,W7A4DR4J,2017,6,255512
CC25898,ACC472425790,YXCJPC23,2015,9,340043
CC25899,ACC472438852,RZSQAEU9,2016,9,197258
CC25900,ACC472462856,EEYVL73V,2017,9,145825
CC25901,ACC472483789,NJBG9SYM,2013,4,110086
CC25902,ACC472484868,BSPJVDER,2014,1,152722
CC25903,ACC472493143,YVQNEX3C,2015,4,65512
CC25904,ACC472543358,TM8U79ZU,2016,10,7030
CC25905,ACC472544169,EWPYFEGX,2017,10,584269
CC25906,ACC4725532,KE53FVER,2013,9,31122
CC25907,ACC472557508,KEBQRBSJ,2014,6,115786
CC25908,ACC47260474,4AJCLGOF,2015,9,36233
CC25909,ACC472636809,FXMXZSFO,2016,8,330866
CC25910,ACC472758240,3SMGHNBG,2017,1,414466
CC25911,ACC472781251,MENDFYBJ,2013,4,71668
CC25912,ACC472788638,GSXP7DZ2,2014,6,98819
CC25913,ACC472804179,7C85VMUH,2015,1,108167
CC25914,ACC472845526,KJM9V7BG,2016,1,393034
CC25915,ACC472883257,DHGXFYRB,2017,1,282701
CC25916,ACC472898321,G6PN68CX,2013,6,1360020
CC25917,ACC472923914,3BU67X4S,2014,6,112822
CC25918,ACC472944159,YHHTCOKE,2015,6,574123
CC25919,ACC472970864,CZUFJCAR,2016,6,252092
CC25920,ACC473047973,5FYPKGTK,2017,6,278236
CC25921,ACC473068100,IFBZWANE,2014,1,308522
CC25922,ACC473073178,LF7JDUWR,2015,1,219507
CC25923,ACC473080989,97EPTZ5A,2016,4,279908
CC25924,ACC47316963,TJUB48FJ,2017,4,247190
CC25925,ACC473178039,Q5IPXRAT,2015,1,20387
CC25926,ACC473209804,GVZFBR7M,2016,6,172919
CC25927,ACC473230545,NR6FOUVX,2017,1,624967
CC25928,ACC473273759,KBEVJL7R,2016,8,187891
CC25929,ACC473290508,DKBUPCVP,2017,8,294747
CC25930,ACC473305143,5O2DYIL7,2014,10,141702
CC25931,ACC473371901,2FKGZKGU,2015,10,212325
CC25932,ACC47343925,CT4NQXEU,2016,6,154584
CC25933,ACC473447067,NYAVWYT3,2017,4,81035
CC25934,ACC473467343,HK65MMKL,2014,10,135907
CC25935,ACC47348062,NR3EPZ8C,2015,1,37601
CC25936,ACC473516181,DRGFQNYQ,2016,7,49419
CC25937,ACC473533224,AFUVVUHS,2017,4,147079
CC25938,ACC473594564,TC2XEX7S,2015,4,223345
CC25939,ACC473613271,ZVE29RZZ,2016,4,544502
CC25940,ACC473708240,J7XTHXQK,2017,6,90668
CC25941,ACC473717640,WH9K9FRB,2016,6,116109
CC25942,ACC473736741,ARRDRH4K,2017,6,450224
CC25943,ACC473738375,O4G2CUMV,2014,1,205637
CC25944,ACC473777840,BSRQVAJV,2015,7,1482
CC25945,ACC473882454,MXEJR9PN,2016,7,26961
CC25946,ACC473901061,GPRDJSN5,2017,10,224808
CC25947,ACC473912398,PWHHHMNK,2013,9,194446
CC25948,ACC473922022,G3CWHUT7,2014,9,260737
CC25949,ACC473949204,MNZZKWYS,2015,9,424327
CC25950,ACC473959854,QX7BDD5U,2016,9,91124
CC25951,ACC473964510,THQA5VFW,2017,1,85519
CC25952,ACC473986315,NT5YJG6Q,2013,6,176244
CC25953,ACC473997510,KXWRKUHR,2014,1,365579
CC25954,ACC473999396,FMTTHHZB,2015,1,235771
CC25955,ACC474015855,4PEHUQSY,2016,1,190912
CC25956,ACC474059135,F2RYWQ7G,2017,6,214928
CC25957,ACC474105389,ZYBJGE3K,2013,8,246088
CC25958,ACC474136331,NZQKWG7W,2014,10,681701
CC25959,ACC474165075,QYAEX9NF,2015,7,203813
CC25960,ACC474178976,RXWWP8VM,2016,10,361399
CC25961,ACC474181258,WDCGP2EP,2017,10,278844
CC25962,ACC474197714,JW67ESPY,2013,9,228190
CC25963,ACC4742035,HWC22JTT,2014,8,351994
CC25964,ACC474218352,BAGZ7DZG,2015,4,324691
CC25965,ACC474219711,IDZNBQ8K,2016,4,254201
CC25966,ACC474254217,2M79YD7M,2017,9,345002
CC25967,ACC474276064,HHDDBUFD,2013,9,180443
CC25968,ACC474317334,CHA97ZSC,2014,9,144153
CC25969,ACC474321596,MZWAHAYG,2015,9,321252
CC25970,ACC474322978,C3RX566C,2016,9,220818
CC25971,ACC474328613,V7MC7DBK,2017,9,96463
CC25972,ACC474336807,GESAQMMT,2013,9,221597
CC25973,ACC474340935,JQPDJTN2,2014,8,605226
CC25974,ACC47434962,NOVND2KT,2015,8,365731
CC25975,ACC474354496,2V4LRFIC,2016,9,422883
CC25976,ACC474394527,BK86FXEM,2017,10,255721
CC25977,ACC474452248,HKJZDIGS,2013,7,167485
CC25978,ACC474480775,PUOO5R2F,2014,7,57722
CC25979,ACC47449137,GTGGHXUW,2015,6,218196
CC25980,ACC474529093,C9NFLPZH,2016,6,111682
CC25981,ACC474544007,FIOWEFAK,2017,4,177308
CC25982,ACC474545660,2XUFLLAN,2013,4,244226
CC25983,ACC474600744,8NRPDMUP,2014,4,148086
CC25984,ACC474604744,A8TQIHFR,2015,4,470003
CC25985,ACC474609556,XQ3QXCSU,2016,1,358321
CC25986,ACC474639006,OVQKKNGY,2017,6,264290
CC25987,ACC4746506,PBHZCXNA,2013,4,107502
CC25988,ACC474660328,4KGYZRZN,2014,4,214491
CC25989,ACC474708982,CMX5TBVO,2015,4,522424
CC25990,ACC474722392,TQAXX2GS,2016,6,295830
CC25991,ACC474763602,7HU6DNSH,2017,1,15447
CC25992,ACC474781477,AXUQV9RC,2013,6,416195
CC25993,ACC474788865,HNADTYWB,2014,8,352032
CC25994,ACC474799462,LNSFJLYY,2015,8,177289
CC25995,ACC474801318,6WJ8VQAF,2016,7,151601
CC25996,ACC474860645,4RYDQRHE,2017,6,406524
CC25997,ACC474905997,VNQER8ZV,2013,4,172083
CC25998,ACC474919865,F75K7SMI,2014,4,185060
CC25999,ACC474932395,4V3XK6V4,2015,1,301796
CC26000,ACC474970374,BDSKFCJD,2016,4,444790
CC26001,ACC474975868,GRJQCTZX,2017,1,123899
CC26002,ACC474978880,BTQQYKWS,2013,1,712044
CC26003,ACC475009250,8MIA6HWB,2014,4,149226
CC26004,ACC475018937,5ECKJXJE,2015,1,240996
CC26005,ACC475040570,ZSEUJUBZ,2016,4,50160
CC26006,ACC475054799,URBRCBYZ,2017,9,212515
CC26007,ACC475058195,EZANEEP6,2013,9,60078
CC26008,ACC475099910,HD9WPSZA,2014,9,0
CC26009,ACC475144162,GMOYQFVG,2015,9,76855
CC26010,ACC475153468,GJZCOBNB,2016,9,322753
CC26011,ACC475171058,H7UXGRVU,2017,9,354749
CC26012,ACC475192971,HGX9SIYA,2013,9,171361
CC26013,ACC47523110,BD3HS4CA,2014,4,224960
CC26014,ACC475254780,NLPZ6V4K,2015,4,339302
CC26015,ACC47526134,EKU2XGHA,2016,4,392901
CC26016,ACC475269096,BPT6PJTE,2017,1,274037
CC26017,ACC475270794,BGCAZAU5,2013,8,479427
CC26018,ACC475277763,SCRL2ARJ,2014,8,284848
CC26019,ACC475279404,PS2LBAHS,2015,10,258419
CC26020,ACC475332262,MMZJEF3Y,2016,10,181887
CC26021,ACC475333602,4QGDZWIG,2017,4,85291
CC26022,ACC475341441,27DASQUJ,2013,9,355338
CC26023,ACC475347930,3C28K9DC,2014,9,262732
CC26024,ACC47534816,GV6ZMOFB,2015,9,19380
CC26025,ACC475379884,7P5WCB52,2016,9,162165
CC26026,ACC475413115,NOGUZSJP,2017,9,248748
CC26027,ACC47544062,TMBV76FQ,2013,9,66234
CC26028,ACC475467279,NVAYJ2MX,2014,10,391172
CC26029,ACC475506767,D6Z2HLSD,2015,6,109725
CC26030,ACC475522700,YMKYTP35,2016,1,988456
CC26031,ACC475588316,VZJN72NH,2017,6,157928
CC26032,ACC475589009,58RYASGR,2013,6,182818
CC26033,ACC475646139,IUWULZFT,2014,1,79401
CC26034,ACC475675854,P6GOGA2P,2015,1,146813
CC26035,ACC475740608,ACVFPACO,2016,1,96045
CC26036,ACC475742984,WFXEN72Z,2017,1,313747
CC26037,ACC475746488,QCS5MGDG,2013,1,607734
CC26038,ACC47575564,NBNCAQZW,2014,1,61408
CC26039,ACC475760519,REPXGLRU,2015,6,174401
CC26040,ACC475764178,7Y8QNHGN,2016,10,75772
